"College","Location","Country","Intake","Course","Fees per year","Duration of course","Plustwo","IELTS(9)","TOEFL(120)","PTE(90)","Accomodation","Scholarship","Internship&placement","Partime job","Stayback","Higher studies possible"
"University of Derby","Derby","UK","Sep","BA (Hons) Accounting & Finance","INR 15.92L","3 yrs","70%","6","","51","INR 8.62L","No","Yes","Yes","Yes","Yes"
"University of Derby","Derby","UK","Sep","BSc (Hons) in Digital Marketing","INR 17.94L","3 yrs","70%","6","","","","No","Yes","Yes","Yes","Yes"
"University of Derby","Derby","UK","Sep","BSc (Hons) in Economics and Finance","INR 17.94L","3 yrs","70%","6","","","","No","Yes","Yes","Yes","Yes"
"University of Derby","Derby","UK","Sep","BSc (Hons) Psychology","INR 15.82L","3 yrs","70%","6","","51","INR 8.78L","No","Yes","Yes","Yes","Yes"
"University of Derby","Derby","UK","Sep","BSc (Hons) in Biomedical Science","INR 17.94L","3 yrs","70%","6","","51","INR 14.19L","No","Yes","Yes","Yes","Yes"
"University of Derby","Derby","UK","Sep","BSc (Hons) in Forensic Psychology","INR 17.94L","3 yrs","70%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Derby","Derby","UK","Sep","Bachelors of Electrical and Electronic Engineering BEng ","INR 15.82L","3 yrs","70%","6","","51","INR 8.62L","No","Yes","Yes","Yes","Yes"
"University of Derby","Derby","UK","Sep","BSc (Hons) Civil Engineering","INR 15.82L","3 yrs","70%","6","","51","INR 8.62L","No","Yes","Yes","Yes","Yes"
"University of Derby","Derby","UK","Sep","BSc (Hons) in Computer Science","INR 17.94L","3 yrs","70%","6","","","","No","Yes","Yes","Yes","Yes"
"University of Derby","Derby","UK","Sep","BSc (Hons) in Internet of Things","INR 17.94L","3 yrs","70%","6","","","","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BEng Civil Engineering (Hons)","INR 16.46L","4 yrs","60%","6","","54","INR 4.79L","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BSc Computing Science (Hons)","INR 16.46L","3 yrs","60%","6","","54","INR 4.79L","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BEng (Hons) Mechanical Engineering","INR 19.11L","4 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BEng (Hons) Aircraft Engineering","INR 19.11L","4 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BSc (Hons) Computer Networking","INR 16.46L","4 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BSc Psychology (Hons)","INR 16.46L","3 yrs","60%","6","","59","INR 4.80L","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BSc (Hons) Forensic Science","INR 19.11L","4 yrs","60%","6","","54","INR 4.79L","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BSc (Hons) Applied Bioscience & Zoology","INR 16.46L","3 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BSc (Hons) Chemistry","INR 19.11L","4 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BSc (Hons) Mathematics with Education","INR 19.11L","4 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BSc (Hons) Physics with Education","INR 19.11L","4 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BA (Hons) International Business","INR 16.46L","3 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BAcc (Hons) Accounting","INR 16.46L","4 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BSc Adult Nursing","INR 19.11L","3 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"University of the West of Scotland","Glasgow","UK","Sep","BA (Hons) Events & Tourism Management","INR 16.46L","4 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BEng (Hons) Aerospace Engineering with Pilot Studies","INR 16.95L","3 yrs","60%","6","","59","INR 10.74L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BEng (Hons) Mechanical Engineering","INR 16.95L","3 yrs","60%","6","","59","INR 10.74L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BEng (Hons) Electrical and Electronic Engineering","INR 15.66L","3 yrs","60%","6","","51","INR 7.65L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BEng (Hons) Automotive Engineering","INR 16.46L","3 yrs","60%","6","","51","INR 7.55L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BSc (Hons) Computer Science (Artificial Intelligence)","INR 16.95L","3 yrs","60%","6","","59","INR 10.74L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BEng (Hons) Civil Engineering","INR 16.46L","3 yrs","65%","6","","51","INR 6.72L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BSc (Hons) Biochemistry","INR 16.95L","3 yrs","60%","6","","59","INR 10.74L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BSc (Hons) Astrophysics","INR 16.95L","3 yrs","60%","6","","59","INR 10.74L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BSc (Hons) Biomedical Science","INR 16.95L","3 yrs","60%","6","","59","INR 10.74L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BSc (Hons) Psychology","INR 16.95L","3 yrs","60%","6","","59","INR 10.74L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BSc (Hons) Mathematics","INR 16.46L","3 yrs","60%","6","","","INR 6.49L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BA (Hons) Business and Marketing","INR 16.46L","3 yrs","60%","6","","51","INR 7.66L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BA (Hons) Advertising and Digital Marketing","INR 16.46L","3 yrs","60%","6","","","INR 6.49L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BA (Hons) English Literature and Journalism","INR 14.48L","3 yrs","60%","6.5","","","","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"University of Hertfordshire","Hatfield","UK","Sep","BSc (Hons) Nursing","INR 16.95L","3 yrs","60%","6","","59","INR 10.74L","Yes(Max upto 8.5L)","Yes","Yes","Yes","Yes"
"De Montfort University","Leicester","UK","Sep","Architecture BA(Hons)","INR 16.19L","3 yrs","65%","6","","","","No","No","Yes","No","No"
"De Montfort University","Leicester","UK","Sep","Law LLB(Hons)","INR 16.19L","3 yrs","65%","6","","","","No","Yes","Yes","Yes","Yes"
"De Montfort University","Leicester","UK","Sep","Cyber Security BSc(Hons)","INR 16.72L","3 yrs","65%","6","","","","No","Yes","Yes","Yes","Yes"
"De Montfort University","Leicester","UK","Sep","Electrical and Electronic Engineering BEng (Hons.)","INR 15.66L","3 yrs","65%","6","","","INR 6.10L","Yes(Max upto 2.2L)","Yes","Yes","Yes","Yes"
"De Montfort University","Leicester","UK","Sep","BEng(Honours) in Mechatronics","INR 16.72L","3 yrs","65%","6","","","","No","Yes","Yes","Yes","Yes"
"De Montfort University","Leicester","UK","Sep","Aeronautical Engineering BEng","INR 16.72L","3 yrs","65%","6","","","","No","Yes","Yes","Yes","Yes"
"De Montfort University","Leicester","UK","Sep","Computer Security and Networks BSc(Hons)","INR 16.72L","3 yrs","65%","6","","","","No","Yes","Yes","Yes","Yes"
"De Montfort University","Leicester","UK","Sep","BSc(Honours) in Biomedical Science","INR 17.25L","3 yrs","65%","6.5","","","INR 5.19L","Yes(Max upto 2.2L)","Yes","Yes","Yes","Yes"
"De Montfort University","Leicester","UK","Sep","Pharmaceutical science BSc(Hons)","INR 16.72L","3 yrs ","65%","6","","","","No","Yes","Yes","Yes","Yes"
"De Montfort University","Leicester","UK","Sep","psychology with criminology BSc(Hons)","INR 16.72L","3 yrs","65%","6","","","","No","Yes","Yes","Yes","Yes"
"De Montfort University","Leicester","UK","Sep","Medical Science Bmed Sci(Hons)","INR 16.72L","3 yrs","65%","6","","","","No","Yes","Yes","Yes","Yes"
"De Montfort University","Leicester","UK","Sep","Forensic science BSc(Hons)","INR 16.72L","3 yrs","65%","6","","","","No","Yes","Yes","Yes","Yes"
"De Montfort University","Leicester","UK","Sep","pharmaceutical and cosmetic science BSc","INR 16.72L","3 yrs","65%","6","","","","No","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BEng (Hons) Mechatronics","INR 16.88L","3 yrs","70%","6","","","","Yes(Max upto 8.6L)","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BA (Hons) Graphic Design","INR 16.88L","3 yrs","70%","6","","","","Yes(Max upto 2.2L)","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BEng (Hons) Biomedical Engineering","INR 19.01L","3 yrs","70%","6","","58","INR 6.01L","Yes(Max upto 8.6L)","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BEng (Hons) Electrical Engineering (Electronics)","INR 16.88L","3 yrs","70%","6","","54","INR 4.63L","Yes(Max upto 8.6L)","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BSc (Hons) Computer Science with Artificial Intelligence ","INR 18.26L","3 yrs","65%","6","","65","INR 5.48L","No","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BSc (Hons) Business Psychology","INR 16.09L","3 yrs","70%","6","","","","Yes(Max upto 2.2L)","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BSc (Hons) Forensic Science","INR 16.88L","3 yrs","70%","6","","","","Yes(Max upto 2.2L)","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BSc (Hons) Chemistry","INR 16.88L","3 yrs","70%","6","","","","Yes(Max upto 2.2L)","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BSc (Hons) Paramedic Science","INR 16.88L","3 yrs","70%","6","","","","Yes(Max upto 2.2L)","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BA (Hons) Advertising and Marketing","INR 15.61L","3 yrs","65%","6","","58","","Yes(Max upto 7.9L)","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BA (Hons) Business and Management","INR 15.61L","3 yrs","70%","6","","58","","Yes(Max upto 2.2L)","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BSc (Hons) Nursing","INR 15.61L","3 yrs","70%","6.5","","61","INR 4.51L","Yes(Max upto 2.2L)","Yes","Yes","Yes","Yes"
"University of Lincoln","Lincoln","UK","Sep","BSc (Hons) Pharmaceutical Science","INR 16.88L","3 yrs","70%","6","","","","Yes(Max upto 2.2L)","Yes","Yes","Yes","Yes"
"Liverpool John Moores University","Liverpool","UK","Sep","BSc (Hons) Computer Science","INR 19.38L","4 yrs","60%","6","","","INR 3.80L","No","Yes","Yes","Yes","Yes"
"Liverpool John Moores University","Liverpool","UK","Sep","BEng (Hons) Electrical and Electronic Engineering","INR 17.09L","4 yrs","60%","6","","57","INR 3.57L","No","Yes","Yes","Yes","Yes"
"Liverpool John Moores University","Liverpool","UK","Sep","BSc (Hons) Biomedical Science","INR 19.38L","4 yrs","60%","6","","57","INR 3.80L","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","BA Hons in Airline, Airport and Aviation Management - BSc ","INR 16.99L","3 yrs","60%","6","","59","","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","Computer Systems Engineering and Robotics - BEng","INR 16.99L","3 yrs","60%","6","72","59","INR 9.00L","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","Graphic Design - BA (Hons)","INR 18.17L","3 yrs","60%","6","72","59","INR 9.00L","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","BEng in Software Engineering","INR 18.58L","1 yrs","60%","6","","59","","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","BSc Hons in Forensic Science","INR 16.99L","3 yrs","60%","6","","59","","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","BSc (Hons) in Mathematics","INR 16.99L","3 yrs","65%","6","","51","INR 4.54L","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","BSc Hons in Medical Bioscience","INR 16.99L","3 yrs","60%","6","","59","","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","BSc Hons in Chemistry","INR 16.99L","3 yrs","60%","6","","59","","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","BSc Hons in Biochemistry","INR 16.99L","3 yrs","60%","6","","59","","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","BSc Hons in Economics and Finance","INR 18.69L","3 yrs","60%","6","","59","","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","BA Hons in Business Management","INR 16.99L","3 yrs","60%","6","","59","","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","BA Hons in Law","INR 16.99L","3 yrs","60%","6","","59","","No","Yes","Yes","Yes","Yes"
"London Metropolitan University","London","UK","Sep","BSc Hons in Pharmaceutical Science","INR 16.99L","3 yrs","60%","6","","59","","No","Yes","Yes","Yes","Yes"
"London South Bank University","London","UK","Sep","BEng (Hons) in Civil Engineering","INR 16.46L","3 yrs","55%","6","","52","INR 8.16L","No","Yes","Yes","Yes","Yes"
"London South Bank University","London","UK","Sep","BEng (Hons) Electrical and Electronic Engineering","INR 16.88L","4 yrs","55%","6","","52","","No","Yes","Yes","Yes","Yes"
"London South Bank University","London","UK","Sep","BEng (Hons) Chemical and Process Engineering","INR 16.88L","3 yrs","55%","6","","","INR 7.77L","No","Yes","Yes","Yes","Yes"
"London South Bank University","London","UK","Sep","BSc (Hons) in Biomedical Science","INR 17.52L","3 yrs","55%","6","","52","INR 8.16L","No","Yes","Yes","Yes","Yes"
"London South Bank University","London","UK","Sep","BSc (Hons) Forensic Science","INR 16.88L","3 yrs","55%","6","","52","","No","Yes","Yes","Yes","Yes"
"London South Bank University","London","UK","Sep","BSc (Hons) Psychology","INR 16.88L","3 yrs","55%","6","","52","","No","Yes","Yes","Yes","Yes"
"London South Bank University","London","UK","Sep","BSc (Hons) Marketing with Digital","INR 16.88L","3 yrs","55%","6","","52","INR 7.77L","No","Yes","Yes","Yes","Yes"
"London South Bank University","London","UK","Sep","BA (Hons) Accounting and Finance","INR 16.88L","3 yrs","55%","6","","52","INR 7.77L","No","Yes","Yes","Yes","Yes"
"London South Bank University","London","UK","Sep","BSc (Hons) Adult Nursing","INR 27.50L","4 yrs","55%","7","","","","No","Yes","Yes","Yes","Yes"
"London South Bank University","London","UK","Sep","BSc (Hons) Architectural Technology","INR 16.88L","3 yrs","55%","6","","52","","No","Yes","Yes","Yes","Yes"
"Manchester Metropolitan University","Manchester","UK","Sep","LLB (Hons)","INR 19.64L","3 yrs","60%","6.5","","53","INR 6.58L","No","Yes","Yes","Yes","Yes"
"Manchester Metropolitan University","Manchester","UK","Sep","BSc (Hons) in Adult Nursing","INR 19.11L","3 yrs","60%","6","","61","INR 5.49L","No","Yes","Yes","Yes","Yes"
"Manchester Metropolitan University","Manchester","UK","Sep","BA (Hons) Architecture","INR 27.61L","3 yrs","60%","6.5","","53","INR 9.88L","No","Yes","Yes","Yes","Yes"
"Manchester Metropolitan University","Manchester","UK","Sep","BSc (Hons) in Cyber Security","INR 21.24L","3 yrs","60%","6","","","INR 6.15L","No","Yes","Yes","Yes","Yes"
"Manchester Metropolitan University","Manchester","UK","Sep","BSc (Hons) in Computer Animation And Visual Effects","INR 19.11L","3 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"Manchester Metropolitan University","Manchester","UK","Sep","BEng (Hons) Electrical and Electronic Engineering","INR 21.24L","3 yrs","60%","6","","53","INR 6.15L","No","Yes","Yes","Yes","Yes"
"Manchester Metropolitan University","Manchester","UK","Sep","BEng (Hons) Mechanical Engineering","INR 19.64L","3 yrs","60%","6","","61","INR 5.83L","No","Yes","Yes","Yes","Yes"
"Manchester Metropolitan University","Manchester","UK","Sep","BSc (Hons) in Biomedical Science","INR 19.11L","3 yrs","60%","6","","51","","No","Yes","Yes","Yes","Yes"
"Manchester Metropolitan University","Manchester","UK","Sep","BSc (Hons) in Pharmaceutical Chemistry","INR 19.11L","3 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","Biomedical Engineering (with Foundation Year)- Beng","INR 16.56L","4 yrs","65%","6.5","","","","Yes","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","BSc (Hons) Data Science","INR 17.52L","3 yrs","65%","6","","59","INR 4.54L","Yes","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","Computer Science (Games Technology)- BSc (Hons)","INR 16.56L","3 yrs","65%","6.5","","","","Yes","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","Biochemistry BSc (Hons)","INR 16.56L","3 yrs","65%","6.5","","","","Yes","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","BSc (Hons) in Chemistry","INR 17.52L","3 yrs","65%","6","","59","INR 4.54L","Yes","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","Biological Sciences BSc (Hons)","INR 18.21L","3 yrs","65%","6","","59","INR 1.39L","Yes","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","BA (Hons) in Business","INR 18.26L","3 yrs","65%","6.5","","62","INR 4.54L","Yes","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","Economics- BA (Hons)","INR 17.20L","3 yrs","65%","6.5","","","","Yes","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","English- BA (Hons)","INR 16.56L","3 yrs","65%","6.5","","","","Yes","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","Criminology- BA (Hons)","INR 16.56L","3 yrs","65%","6.5","","","","Yes","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","BSc (Hons) Agriculture","INR 17.52L","3 yrs","65%","6","","59","INR 4.54L","Yes(Max upto 3.2L)","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","Paramedic Science- BSc (Hons)","INR 16.56L","3 yrs","65%","6","","","","Yes","Yes","Yes","Yes","Yes"
"Nottingham Trent University","Nottingham","UK","Sep","Architectural Technology BSc (Hons)","INR 16.56L","3 yrs","65%","6","","","","Yes(Max upto 3.2L)","Yes","Yes","Yes","Yes"
